3934532,15,4,-5,2,Coarse2,full,0
3934533,15,5,-5,12,Coarse2,b,0
3934561,15,-1,-5,0,Fine,full,0
3934562,15,-2,-5,0,Fine,full,0
3934563,15,-3,-5,0,Fine,full,0
3934564,15,-4,-5,0,Fine,full,0
3934565,15,-5,-5,1,Coarse1,full,0
3934566,15,-6,-5,1,Coarse1,full,0
3934567,15,-7,-5,2,Coarse2,full,0
3934568,15,-8,-5,2,Coarse2,full,0
3934569,15,-9,-5,2,Coarse2,full,0
3934570,15,-10,-5,4012,Coarse2,b,4
3934592,15,0,-6,1,Coarse1,full,0
3934593,15,1,-6,2,Coarse2,full,0
3934594,15,2,-6,2,Coarse2,full,0
3934595,15,3,-6,2,Coarse2,full,0
3934596,15,4,-6,2,Coarse2,full,0
3934625,15,-1,-6,1,Coarse1,full,0
3934626,15,-2,-6,1,Coarse1,full,0
3934627,15,-3,-6,1,Coarse1,full,0
3934628,15,-4,-6,1,Coarse1,full,0
3934629,15,-5,-6,1,Coarse1,full,0
3934630,15,-6,-6,1,Coarse1,full,0
3934631,15,-7,-6,2,Coarse2,full,0
3934632,15,-8,-6,2,Coarse2,full,0
3934633,15,-9,-6,2,Coarse2,full,0
3934634,15,-10,-6,2,Coarse2,full,0
3934656,15,0,-7,2,Coarse2,full,0
3934657,15,1,-7,2,Coarse2,full,0
3934658,15,2,-7,2,Coarse2,full,0
3934659,15,3,-7,2,Coarse2,full,0
3934660,15,4,-7,5072,Coarse2,c,5
3934689,15,-1,-7,2,Coarse2,full,0
3934690,15,-2,-7,2,Coarse2,full,0
3934691,15,-3,-7,1,Coarse1,full,0
3934692,15,-4,-7,1,Coarse1,full,0
3934693,15,-5,-7,2,Coarse2,full,0
3934694,15,-6,-7,2,Coarse2,full,0
3934695,15,-7,-7,2,Coarse2,full,0
3934696,15,-8,-7,2,Coarse2,full,0
3934697,15,-9,-7,2,Coarse2,full,0
3934698,15,-10,-7,2,Coarse2,full,0
3934699,15,-11,-7,3072,Coarse2,c,3
3934720,15,0,-8,2,Coarse2,full,0
3934721,15,1,-8,2,Coarse2,full,0
3934722,15,2,-8,5042,Coarse2,a,5
3934753,15,-1,-8,2,Coarse2,full,0
3934754,15,-2,-8,2,Coarse2,full,0
3934755,15,-3,-8,2,Coarse2,full,0
3934756,15,-4,-8,2,Coarse2,full,0
3934757,15,-5,-8,2,Coarse2,full,0
3934758,15,-6,-8,2,Coarse2,full,0
3934759,15,-7,-8,2,Coarse2,full,0
3934760,15,-8,-8,2,Coarse2,full,0
3934761,15,-9,-8,2,Coarse2,full,0
3934762,15,-10,-8,4042,Coarse2,a,4
3934784,15,0,-9,5042,Coarse2,a,5
3934817,15,-1,-9,2,Coarse2,full,0
3934818,15,-2,-9,2,Coarse2,full,0
3934819,15,-3,-9,2,Coarse2,full,0
3934820,15,-4,-9,2,Coarse2,full,0
3934821,15,-5,-9,2,Coarse2,full,0
3934822,15,-6,-9,2,Coarse2,full,0
3934823,15,-7,-9,2,Coarse2,full,0
3934824,15,-8,-9,2,Coarse2,full,0
3934825,15,-9,-9,4042,Coarse2,a,4
3934882,15,-2,-10,5042,Coarse2,a,5
3934883,15,-3,-10,2,Coarse2,full,0
3934884,15,-4,-10,2,Coarse2,full,0
3934885,15,-5,-10,5012,Coarse2,b,5
3934886,15,-6,-10,2,Coarse2,full,0
3934887,15,-7,-10,2,Coarse2,full,0
3934888,15,-8,-10,4042,Coarse2,a,4
3934948,15,-4,-11,4072,Coarse2,c,4
3934951,15,-7,-11,4072,Coarse2,c,4
4194306,16,2,0,3030,Fine,gm,3
4194307,16,3,0,0,Fine,full,0
4194308,16,4,0,0,Fine,full,0
4194309,16,5,0,1,Coarse1,full,0
4194310,16,6,0,1,Coarse1,full,0
4194311,16,7,0,2,Coarse2,full,0
4194312,16,8,0,2,Coarse2,full,0
4194313,16,9,0,42,Coarse2,a,0
4194338,16,-2,0,30,Fine,gm,0
4194339,16,-3,0,0,Fine,full,0
4194340,16,-4,0,0,Fine,full,0
4194341,16,-5,0,1,Coarse1,full,0
4194342,16,-6,0,1,Coarse1,full,0
4194343,16,-7,0,2,Coarse2,full,0
4194344,16,-8,0,2,Coarse2,full,0
4194345,16,-9,0,3042,Coarse2,a,3
4194370,16,2,1,3060,Fine,dm,3
4194371,16,3,1,0,Fine,full,0
4194372,16,4,1,0,Fine,full,0
4194373,16,5,1,0,Fine,full,0
4194374,16,6,1,1,Coarse1,full,0
4194375,16,7,1,2,Coarse2,full,0
4194376,16,8,1,2,Coarse2,full,0
4194377,16,9,1,2,Coarse2,full,0
4194401,16,-1,1,5060,Fine,dm,5
4194402,16,-2,1,0,Fine,full,0
4194403,16,-3,1,0,Fine,full,0
4194404,16,-4,1,0,Fine,full,0
4194405,16,-5,1,1,Coarse1,full,0
4194406,16,-6,1,2,Coarse2,full,0
4194407,16,-7,1,2,Coarse2,full,0
4194408,16,-8,1,2,Coarse2,full,0
4194432,16,0,2,5030,Fine,gm,5
4194433,16,1,2,4060,Fine,dm,4
4194434,16,2,2,4030,Fine,gm,4
4194435,16,3,2,0,Fine,full,0
4194436,16,4,2,0,Fine,full,0
4194437,16,5,2,0,Fine,full,0
4194438,16,6,2,1,Coarse1,full,0
4194439,16,7,2,2,Coarse2,full,0
4194440,16,8,2,2,Coarse2,full,0
4194441,16,9,2,2,Coarse2,full,0
4194442,16,10,2,42,Coarse2,a,0
4194465,16,-1,2,0,Fine,full,0
4194466,16,-2,2,0,Fine,full,0
4194467,16,-3,2,0,Fine,full,0
4194468,16,-4,2,1,Coarse1,full,0
4194469,16,-5,2,2,Coarse2,full,0
4194470,16,-6,2,2,Coarse2,full,0
4194471,16,-7,2,2,Coarse2,full,0
4194472,16,-8,2,3042,Coarse2,a,3
4194496,16,0,3,0,Fine,full,0
4194497,16,1,3,0,Fine,full,0
4194498,16,2,3,0,Fine,full,0
4194499,16,3,3,0,Fine,full,0
4194500,16,4,3,0,Fine,full,0
4194501,16,5,3,0,Fine,full,0
4194502,16,6,3,1,Coarse1,full,0
4194503,16,7,3,1,Coarse1,full,0
4194504,16,8,3,2,Coarse2,full,0
4194505,16,9,3,2,Coarse2,full,0
4194506,16,10,3,1012,Coarse2,b,1
4194529,16,-1,3,0,Fine,full,0
4194530,16,-2,3,0,Fine,full,0
4194531,16,-3,3,1,Coarse1,full,0
4194532,16,-4,3,1,Coarse1,full,0
4194533,16,-5,3,2,Coarse2,full,0
4194534,16,-6,3,2,Coarse2,full,0
4194535,16,-7,3,3012,Coarse2,b,3
4194560,16,0,4,0,Fine,full,0
4194561,16,1,4,0,Fine,full,0
4194562,16,2,4,0,Fine,full,0
4194563,16,3,4,0,Fine,full,0
4194564,16,4,4,0,Fine,full,0
4194565,16,5,4,0,Fine,full,0
4194566,16,6,4,1,Coarse1,full,0
4194567,16,7,4,1,Coarse1,full,0
4194568,16,8,4,2,Coarse2,full,0
4194569,16,9,4,2,Coarse2,full,0
4194570,16,10,4,1012,Coarse2,b,1
4194593,16,-1,4,0,Fine,full,0
4194594,16,-2,4,1,Coarse1,full,0
4194595,16,-3,4,1,Coarse1,full,0
4194596,16,-4,4,2,Coarse2,full,0
4194597,16,-5,4,2,Coarse2,full,0
4194598,16,-6,4,3012,Coarse2,b,3
4194624,16,0,5,1,Coarse1,full,0
4194625,16,1,5,0,Fine,full,0
4194626,16,2,5,0,Fine,full,0
4194627,16,3,5,0,Fine,full,0
4194628,16,4,5,0,Fine,full,0
4194629,16,5,5,1,Coarse1,full,0
4194630,16,6,5,1,Coarse1,full,0
4194631,16,7,5,2,Coarse2,full,0
4194632,16,8,5,2,Coarse2,full,0
4194633,16,9,5,2,Coarse2,full,0
4194634,16,10,5,1012,Coarse2,b,1
4194657,16,-1,5,1,Coarse1,full,0
4194658,16,-2,5,2,Coarse2,full,0
4194659,16,-3,5,2,Coarse2,full,0
4194660,16,-4,5,2,Coarse2,full,0
4194661,16,-5,5,3012,Coarse2,b,3
4194688,16,0,6,1,Coarse1,full,0
4194689,16,1,6,1,Coarse1,full,0
4194690,16,2,6,1,Coarse1,full,0
4194691,16,3,6,1,Coarse1,full,0
4194692,16,4,6,1,Coarse1,full,0
4194693,16,5,6,1,Coarse1,full,0
4194694,16,6,6,1,Coarse1,full,0
4194695,16,7,6,2,Coarse2,full,0
4194696,16,8,6,2,Coarse2,full,0
4194697,16,9,6,2,Coarse2,full,0
4194698,16,10,6,1012,Coarse2,b,1
4194721,16,-1,6,2,Coarse2,full,0
4194722,16,-2,6,2,Coarse2,full,0
4194723,16,-3,6,2,Coarse2,full,0
4194724,16,-4,6,3012,Coarse2,b,3
4194752,16,0,7,2,Coarse2,full,0
4194753,16,1,7,2,Coarse2,full,0
4194754,16,2,7,2,Coarse2,full,0
4194755,16,3,7,1,Coarse1,full,0
4194756,16,4,7,1,Coarse1,full,0
4194757,16,5,7,2,Coarse2,full,0
4194758,16,6,7,2,Coarse2,full,0
4194759,16,7,7,2,Coarse2,full,0
4194760,16,8,7,2,Coarse2,full,0
4194761,16,9,7,2,Coarse2,full,0
4194762,16,10,7,1012,Coarse2,b,1
4194785,16,-1,7,2,Coarse2,full,0
4194786,16,-2,7,2,Coarse2,full,0
4194787,16,-3,7,3012,Coarse2,b,3
4194816,16,0,8,2,Coarse2,full,0
4194817,16,1,8,2,Coarse2,full,0
4194818,16,2,8,2,Coarse2,full,0
4194819,16,3,8,2,Coarse2,full,0
4194820,16,4,8,2,Coarse2,full,0
4194821,16,5,8,2,Coarse2,full,0
4194822,16,6,8,2,Coarse2,full,0
4194823,16,7,8,2,Coarse2,full,0
4194824,16,8,8,2,Coarse2,full,0
4194825,16,9,8,2,Coarse2,full,0
4194826,16,10,8,1042,Coarse2,a,1
4194849,16,-1,8,2,Coarse2,full,0
4194850,16,-2,8,2042,Coarse2,a,2
4194880,16,0,9,2042,Coarse2,a,2
4194881,16,1,9,2,Coarse2,full,0
4194882,16,2,9,2,Coarse2,full,0
4194883,16,3,9,2,Coarse2,full,0
4194884,16,4,9,2,Coarse2,full,0
4194885,16,5,9,2,Coarse2,full,0
4194886,16,6,9,2,Coarse2,full,0
4194887,16,7,9,2,Coarse2,full,0
4194888,16,8,9,2,Coarse2,full,0
4194889,16,9,9,1042,Coarse2,a,1
4194946,16,2,10,2042,Coarse2,a,2
4194947,16,3,10,2012,Coarse2,b,2
4194948,16,4,10,2012,Coarse2,b,2
4194949,16,5,10,2012,Coarse2,b,2
4194950,16,6,10,2012,Coarse2,b,2
4194951,16,7,10,2012,Coarse2,b,2
4194952,16,8,10,1042,Coarse2,a,1
4196417,16,1,-1,2060,Fine,dm,2
4196418,16,2,-1,0,Fine,full,0
4196419,16,3,-1,0,Fine,full,0
4196420,16,4,-1,0,Fine,full,0
4196421,16,5,-1,1,Coarse1,full,0
4196422,16,6,-1,2,Coarse2,full,0
4196423,16,7,-1,2,Coarse2,full,0
4196424,16,8,-1,2,Coarse2,full,0
4196450,16,-2,-1,60,Fine,dm,0
4196451,16,-3,-1,0,Fine,full,0
4196452,16,-4,-1,0,Fine,full,0
4196453,16,-5,-1,0,Fine,full,0
4196454,16,-6,-1,1,Coarse1,full,0
4196455,16,-7,-1,2,Coarse2,full,0
4196456,16,-8,-1,2,Coarse2,full,0
4196457,16,-9,-1,2,Coarse2,full,0
4196480,16,0,-2,2030,Fine,gm,2
4196481,16,1,-2,0,Fine,full,0
4196482,16,2,-2,0,Fine,full,0
4196483,16,3,-2,0,Fine,full,0
4196484,16,4,-2,1,Coarse1,full,0
4196485,16,5,-2,2,Coarse2,full,0
4196486,16,6,-2,2,Coarse2,full,0
4196487,16,7,-2,2,Coarse2,full,0
4196488,16,8,-2,42,Coarse2,a,0
4196513,16,-1,-2,1060,Fine,dm,1
4196514,16,-2,-2,1030,Fine,gm,1
4196515,16,-3,-2,0,Fine,full,0
4196516,16,-4,-2,0,Fine,full,0
4196517,16,-5,-2,0,Fine,full,0
4196518,16,-6,-2,1,Coarse1,full,0
4196519,16,-7,-2,2,Coarse2,full,0
4196520,16,-8,-2,2,Coarse2,full,0
4196521,16,-9,-2,2,Coarse2,full,0
4196522,16,-10,-2,3042,Coarse2,a,3
4196544,16,0,-3,0,Fine,full,0
4196545,16,1,-3,0,Fine,full,0
4196546,16,2,-3,0,Fine,full,0
4196547,16,3,-3,1,Coarse1,full,0
4196548,16,4,-3,1,Coarse1,full,0
4196549,16,5,-3,2,Coarse2,full,0
4196550,16,6,-3,2,Coarse2,full,0
4196551,16,7,-3,12,Coarse2,b,0
4196577,16,-1,-3,0,Fine,full,0
4196578,16,-2,-3,0,Fine,full,0
4196579,16,-3,-3,0,Fine,full,0
4196580,16,-4,-3,0,Fine,full,0
4196581,16,-5,-3,0,Fine,full,0
4196582,16,-6,-3,1,Coarse1,full,0
4196583,16,-7,-3,1,Coarse1,full,0
4196584,16,-8,-3,2,Coarse2,full,0
4196585,16,-9,-3,2,Coarse2,full,0
4196586,16,-10,-3,4012,Coarse2,b,4
4196608,16,0,-4,0,Fine,full,0
4196609,16,1,-4,0,Fine,full,0
4196610,16,2,-4,1,Coarse1,full,0
4196611,16,3,-4,1,Coarse1,full,0
4196612,16,4,-4,2,Coarse2,full,0
4196613,16,5,-4,2,Coarse2,full,0
4196614,16,6,-4,12,Coarse2,b,0
4196641,16,-1,-4,0,Fine,full,0
4196642,16,-2,-4,0,Fine,full,0
4196643,16,-3,-4,0,Fine,full,0
4196644,16,-4,-4,0,Fine,full,0
4196645,16,-5,-4,0,Fine,full,0
4196646,16,-6,-4,1,Coarse1,full,0
4196647,16,-7,-4,1,Coarse1,full,0
4196648,16,-8,-4,2,Coarse2,full,0
4196649,16,-9,-4,2,Coarse2,full,0
4196650,16,-10,-4,4012,Coarse2,b,4
4196672,16,0,-5,1,Coarse1,full,0
4196673,16,1,-5,1,Coarse1,full,0
4196674,16,2,-5,2,Coarse2,full,0
4196675,16,3,-5,2,Coarse2,full,0
4196676,16,4,-5,2,Coarse2,full,0
4196677,16,5,-5,12,Coarse2,b,0
4196705,16,-1,-5,0,Fine,full,0
4196706,16,-2,-5,0,Fine,full,0
4196707,16,-3,-5,0,Fine,full,0
4196708,16,-4,-5,0,Fine,full,0
4196709,16,-5,-5,1,Coarse1,full,0
4196710,16,-6,-5,1,Coarse1,full,0
4196711,16,-7,-5,2,Coarse2,full,0
4196712,16,-8,-5,2,Coarse2,full,0
4196713,16,-9,-5,2,Coarse2,full,0
4196714,16,-10,-5,4012,Coarse2,b,4
4196736,16,0,-6,1,Coarse1,full,0
4196737,16,1,-6,2,Coarse2,full,0
4196738,16,2,-6,2,Coarse2,full,0
4196739,16,3,-6,2,Coarse2,full,0
4196740,16,4,-6,12,Coarse2,b,0
4196769,16,-1,-6,1,Coarse1,full,0
4196770,16,-2,-6,1,Coarse1,full,0
4196771,16,-3,-6,1,Coarse1,full,0
4196772,16,-4,-6,1,Coarse1,full,0
4196773,16,-5,-6,1,Coarse1,full,0
4196774,16,-6,-6,1,Coarse1,full,0
4196775,16,-7,-6,2,Coarse2,full,0
4196776,16,-8,-6,2,Coarse2,full,0
4196777,16,-9,-6,2,Coarse2,full,0
4196778,16,-10,-6,4012,Coarse2,b,4
4196800,16,0,-7,2,Coarse2,full,0
4196801,16,1,-7,2,Coarse2,full,0
4196802,16,2,-7,2,Coarse2,full,0
4196803,16,3,-7,12,Coarse2,b,0
4196833,16,-1,-7,2,Coarse2,full,0
4196834,16,-2,-7,2,Coarse2,full,0
4196835,16,-3,-7,1,Coarse1,full,0
4196836,16,-4,-7,1,Coarse1,full,0
4196837,16,-5,-7,2,Coarse2,full,0
4196838,16,-6,-7,2,Coarse2,full,0
4196839,16,-7,-7,2,Coarse2,full,0
4196840,16,-8,-7,2,Coarse2,full,0
4196841,16,-9,-7,2,Coarse2,full,0
4196842,16,-10,-7,4012,Coarse2,b,4
4196864,16,0,-8,2,Coarse2,full,0
4196865,16,1,-8,2,Coarse2,full,0
4196866,16,2,-8,5042,Coarse2,a,5
4196897,16,-1,-8,2,Coarse2,full,0
4196898,16,-2,-8,2,Coarse2,full,0
4196899,16,-3,-8,2,Coarse2,full,0
4196900,16,-4,-8,2,Coarse2,full,0
4196901,16,-5,-8,2,Coarse2,full,0
4196902,16,-6,-8,2,Coarse2,full,0
4196903,16,-7,-8,2,Coarse2,full,0
4196904,16,-8,-8,2,Coarse2,full,0
4196905,16,-9,-8,2,Coarse2,full,0
4196906,16,-10,-8,4042,Coarse2,a,4
4196928,16,0,-9,5042,Coarse2,a,5
4196961,16,-1,-9,2,Coarse2,full,0
4196962,16,-2,-9,2,Coarse2,full,0
4196963,16,-3,-9,2,Coarse2,full,0
4196964,16,-4,-9,2,Coarse2,full,0
4196965,16,-5,-9,2,Coarse2,full,0
4196966,16,-6,-9,2,Coarse2,full,0
4196967,16,-7,-9,2,Coarse2,full,0
4196968,16,-8,-9,2,Coarse2,full,0
4196969,16,-9,-9,4042,Coarse2,a,4
4197026,16,-2,-10,5042,Coarse2,a,5
4197027,16,-3,-10,5012,Coarse2,b,5
4197028,16,-4,-10,5012,Coarse2,b,5
4197029,16,-5,-10,5012,Coarse2,b,5
4197030,16,-6,-10,5012,Coarse2,b,5
4197031,16,-7,-10,5012,Coarse2,b,5
4197032,16,-8,-10,4042,Coarse2,a,4
4456450,17,2,0,3030,Fine,gm,3
4456451,17,3,0,0,Fine,full,0
4456452,17,4,0,0,Fine,full,0
4456453,17,5,0,1,Coarse1,full,0
4456454,17,6,0,1,Coarse1,full,0
4456455,17,7,0,2,Coarse2,full,0
4456456,17,8,0,2,Coarse2,full,0
4456457,17,9,0,42,Coarse2,a,0
4456482,17,-2,0,30,Fine,gm,0
4456483,17,-3,0,0,Fine,full,0
4456484,17,-4,0,0,Fine,full,0
4456485,17,-5,0,1,Coarse1,full,0
4456486,17,-6,0,1,Coarse1,full,0
4456487,17,-7,0,2,Coarse2,full,0
4456488,17,-8,0,2,Coarse2,full,0
4456489,17,-9,0,3042,Coarse2,a,3
4456514,17,2,1,3060,Fine,dm,3
4456515,17,3,1,0,Fine,full,0
4456516,17,4,1,0,Fine,full,0
4456517,17,5,1,0,Fine,full,0
4456518,17,6,1,1,Coarse1,full,0
4456519,17,7,1,2,Coarse2,full,0
4456520,17,8,1,2,Coarse2,full,0
4456521,17,9,1,2,Coarse2,full,0
4456545,17,-1,1,5060,Fine,dm,5
4456546,17,-2,1,0,Fine,full,0
4456547,17,-3,1,0,Fine,full,0
4456548,17,-4,1,0,Fine,full,0
4456549,17,-5,1,1,Coarse1,full,0
4456550,17,-6,1,2,Coarse2,full,0
4456551,17,-7,1,2,Coarse2,full,0
4456552,17,-8,1,2,Coarse2,full,0
4456576,17,0,2,5030,Fine,gm,5
4456577,17,1,2,4060,Fine,dm,4
4456578,17,2,2,4030,Fine,gm,4
4456579,17,3,2,0,Fine,full,0
4456580,17,4,2,0,Fine,full,0
4456581,17,5,2,0,Fine,full,0
4456582,17,6,2,1,Coarse1,full,0
4456583,17,7,2,2,Coarse2,full,0
4456584,17,8,2,2,Coarse2,full,0
4456585,17,9,2,2,Coarse2,full,0
4456586,17,10,2,42,Coarse2,a,0
4456609,17,-1,2,0,Fine,full,0
4456610,17,-2,2,0,Fine,full,0
4456611,17,-3,2,0,Fine,full,0
4456612,17,-4,2,1,Coarse1,full,0
4456613,17,-5,2,2,Coarse2,full,0
4456614,17,-6,2,2,Coarse2,full,0
4456615,17,-7,2,2,Coarse2,full,0
4456616,17,-8,2,3042,Coarse2,a,3
4456640,17,0,3,0,Fine,full,0
4456641,17,1,3,0,Fine,full,0
4456642,17,2,3,0,Fine,full,0
4456643,17,3,3,0,Fine,full,0
4456644,17,4,3,0,Fine,full,0
4456645,17,5,3,0,Fine,full,0
4456646,17,6,3,1,Coarse1,full,0
4456647,17,7,3,1,Coarse1,full,0
4456648,17,8,3,2,Coarse2,full,0
4456649,17,9,3,2,Coarse2,full,0
4456650,17,10,3,2,Coarse2,full,0
4456673,17,-1,3,0,Fine,full,0
4456674,17,-2,3,0,Fine,full,0
4456675,17,-3,3,1,Coarse1,full,0
4456676,17,-4,3,1,Coarse1,full,0
4456677,17,-5,3,2,Coarse2,full,0
4456678,17,-6,3,2,Coarse2,full,0
4456679,17,-7,3,2,Coarse2,full,0
4456704,17,0,4,0,Fine,full,0
4456705,17,1,4,0,Fine,full,0
4456706,17,2,4,0,Fine,full,0
4456707,17,3,4,0,Fine,full,0
4456708,17,4,4,0,Fine,full,0
4456709,17,5,4,0,Fine,full,0
4456710,17,6,4,1,Coarse1,full,0
4456711,17,7,4,1,Coarse1,full,0
4456712,17,8,4,2,Coarse2,full,0
4456713,17,9,4,2,Coarse2,full,0
4456714,17,10,4,2,Coarse2,full,0
4456715,17,11,4,72,Coarse2,c,0
4456737,17,-1,4,0,Fine,full,0
4456738,17,-2,4,1,Coarse1,full,0
4456739,17,-3,4,1,Coarse1,full,0
4456740,17,-4,4,2,Coarse2,full,0
4456741,17,-5,4,2,Coarse2,full,0
4456742,17,-6,4,2,Coarse2,full,0
4456743,17,-7,4,2072,Coarse2,c,2
4456768,17,0,5,1,Coarse1,full,0
4456769,17,1,5,0,Fine,full,0
4456770,17,2,5,0,Fine,full,0
4456771,17,3,5,0,Fine,full,0
4456772,17,4,5,0,Fine,full,0
4456773,17,5,5,1,Coarse1,full,0
4456774,17,6,5,1,Coarse1,full,0
4456775,17,7,5,2,Coarse2,full,0
4456776,17,8,5,2,Coarse2,full,0
4456777,17,9,5,2,Coarse2,full,0
4456778,17,10,5,1012,Coarse2,b,1
4456801,17,-1,5,1,Coarse1,full,0
4456802,17,-2,5,2,Coarse2,full,0
4456803,17,-3,5,2,Coarse2,full,0
4456804,17,-4,5,2,Coarse2,full,0
4456805,17,-5,5,3012,Coarse2,b,3
4456832,17,0,6,1,Coarse1,full,0
4456833,17,1,6,1,Coarse1,full,0
4456834,17,2,6,1,Coarse1,full,0
4456835,17,3,6,1,Coarse1,full,0
4456836,17,4,6,1,Coarse1,full,0
4456837,17,5,6,1,Coarse1,full,0
4456838,17,6,6,1,Coarse1,full,0
4456839,17,7,6,2,Coarse2,full,0
4456840,17,8,6,2,Coarse2,full,0
4456841,17,9,6,2,Coarse2,full,0
4456842,17,10,6,2,Coarse2,full,0
4456865,17,-1,6,2,Coarse2,full,0
4456866,17,-2,6,2,Coarse2,full,0
4456867,17,-3,6,2,Coarse2,full,0
4456868,17,-4,6,2,Coarse2,full,0
4456896,17,0,7,2,Coarse2,full,0
4456897,17,1,7,2,Coarse2,full,0
4456898,17,2,7,2,Coarse2,full,0
4456899,17,3,7,1,Coarse1,full,0
4456900,17,4,7,1,Coarse1,full,0
4456901,17,5,7,2,Coarse2,full,0
4456902,17,6,7,2,Coarse2,full,0
4456903,17,7,7,2,Coarse2,full,0
4456904,17,8,7,2,Coarse2,full,0
4456905,17,9,7,2,Coarse2,full,0
4456906,17,10,7,2,Coarse2,full,0
4456907,17,11,7,72,Coarse2,c,0
4456929,17,-1,7,2,Coarse2,full,0
4456930,17,-2,7,2,Coarse2,full,0
4456931,17,-3,7,2,Coarse2,full,0
4456932,17,-4,7,2072,Coarse2,c,2
4456960,17,0,8,2,Coarse2,full,0
4456961,17,1,8,2,Coarse2,full,0
4456962,17,2,8,2,Coarse2,full,0
4456963,17,3,8,2,Coarse2,full,0
4456964,17,4,8,2,Coarse2,full,0
4456965,17,5,8,2,Coarse2,full,0
4456966,17,6,8,2,Coarse2,full,0
4456967,17,7,8,2,Coarse2,full,0
4456968,17,8,8,2,Coarse2,full,0
4456969,17,9,8,2,Coarse2,full,0
4456970,17,10,8,1042,Coarse2,a,1
4456993,17,-1,8,2,Coarse2,full,0
4456994,17,-2,8,2042,Coarse2,a,2
4457024,17,0,9,2042,Coarse2,a,2
4457025,17,1,9,2,Coarse2,full,0
4457026,17,2,9,2,Coarse2,full,0
4457027,17,3,9,2,Coarse2,full,0
4457028,17,4,9,2,Coarse2,full,0
4457029,17,5,9,2,Coarse2,full,0
4457030,17,6,9,2,Coarse2,full,0
4457031,17,7,9,2,Coarse2,full,0
4457032,17,8,9,2,Coarse2,full,0
4457033,17,9,9,1042,Coarse2,a,1
4457090,17,2,10,2042,Coarse2,a,2
4457091,17,3,10,2,Coarse2,full,0
4457092,17,4,10,2,Coarse2,full,0
4457093,17,5,10,2012,Coarse2,b,2
4457094,17,6,10,2,Coarse2,full,0
4457095,17,7,10,2,Coarse2,full,0
4457096,17,8,10,1042,Coarse2,a,1
4457156,17,4,11,1072,Coarse2,c,1
4457159,17,7,11,1072,Coarse2,c,1
4458561,17,1,-1,2060,Fine,dm,2
4458562,17,2,-1,0,Fine,full,0
4458563,17,3,-1,0,Fine,full,0
4458564,17,4,-1,0,Fine,full,0
4458565,17,5,-1,1,Coarse1,full,0
4458566,17,6,-1,2,Coarse2,full,0
4458567,17,7,-1,2,Coarse2,full,0
4458568,17,8,-1,2,Coarse2,full,0
4458594,17,-2,-1,60,Fine,dm,0
4458595,17,-3,-1,0,Fine,full,0
4458596,17,-4,-1,0,Fine,full,0
4458597,17,-5,-1,0,Fine,full,0
4458598,17,-6,-1,1,Coarse1,full,0
4458599,17,-7,-1,2,Coarse2,full,0
4458600,17,-8,-1,2,Coarse2,full,0
4458601,17,-9,-1,2,Coarse2,full,0
4458624,17,0,-2,2030,Fine,gm,2
4458625,17,1,-2,0,Fine,full,0
4458626,17,2,-2,0,Fine,full,0
4458627,17,3,-2,0,Fine,full,0
4458628,17,4,-2,1,Coarse1,full,0
4458629,17,5,-2,2,Coarse2,full,0
4458630,17,6,-2,2,Coarse2,full,0
4458631,17,7,-2,2,Coarse2,full,0
4458632,17,8,-2,42,Coarse2,a,0
4458657,17,-1,-2,1060,Fine,dm,1
4458658,17,-2,-2,1030,Fine,gm,1
4458659,17,-3,-2,0,Fine,full,0
4458660,17,-4,-2,0,Fine,full,0
4458661,17,-5,-2,0,Fine,full,0
4458662,17,-6,-2,1,Coarse1,full,0
4458663,17,-7,-2,2,Coarse2,full,0
4458664,17,-8,-2,2,Coarse2,full,0
4458665,17,-9,-2,2,Coarse2,full,0
4458666,17,-10,-2,3042,Coarse2,a,3
4458688,17,0,-3,0,Fine,full,0
4458689,17,1,-3,0,Fine,full,0
4458690,17,2,-3,0,Fine,full,0
4458691,17,3,-3,1,Coarse1,full,0
4458692,17,4,-3,1,Coarse1,full,0
4458693,17,5,-3,2,Coarse2,full,0
4458694,17,6,-3,2,Coarse2,full,0
4458695,17,7,-3,2,Coarse2,full,0
4458721,17,-1,-3,0,Fine,full,0
4458722,17,-2,-3,0,Fine,full,0
4458723,17,-3,-3,0,Fine,full,0
4458724,17,-4,-3,0,Fine,full,0
4458725,17,-5,-3,0,Fine,full,0
4458726,17,-6,-3,1,Coarse1,full,0
4458727,17,-7,-3,1,Coarse1,full,0
4458728,17,-8,-3,2,Coarse2,full,0
4458729,17,-9,-3,2,Coarse2,full,0
4458730,17,-10,-3,2,Coarse2,full,0
4458752,17,0,-4,0,Fine,full,0
4458753,17,1,-4,0,Fine,full,0
4458754,17,2,-4,1,Coarse1,full,0
4458755,17,3,-4,1,Coarse1,full,0
4458756,17,4,-4,2,Coarse2,full,0
4458757,17,5,-4,2,Coarse2,full,0
4458758,17,6,-4,2,Coarse2,full,0
4458759,17,7,-4,5072,Coarse2,c,5
4458785,17,-1,-4,0,Fine,full,0
4458786,17,-2,-4,0,Fine,full,0
4458787,17,-3,-4,0,Fine,full,0
4458788,17,-4,-4,0,Fine,full,0
4458789,17,-5,-4,0,Fine,full,0
4458790,17,-6,-4,1,Coarse1,full,0
4458791,17,-7,-4,1,Coarse1,full,0
4458792,17,-8,-4,2,Coarse2,full,0
4458793,17,-9,-4,2,Coarse2,full,0
